engine,ticker,code,name,lot_size,signal_date,entry_date,exit_date,hold_days,reason,entry_price,exit_price,net_ret,score,avg_value20,score_rank
TREND,1961.T,1961,1961,100,2026-02-16,2026-02-17,2026-02-20,4,TP,7361.025000000001,7533.7330490625,0.02146249999999994,125.81421388102005,1800717950.0,0.8838983050847458
TREND,1961.T,1961,1961,100,2026-02-17,2026-02-18,2026-02-20,3,TP,7391.070000000001,7564.482979875,0.02146249999999994,117.80648357439853,1800717950.0,0.8711864406779661
TREND,1963.T,1963,1963,100,2026-01-20,2026-01-21,2026-01-21,1,TP,1959.9355,2005.92048666875,0.02146249999999994,16.614877147117095,5280514930.0,0.29915254237288136
TREND,1963.T,1963,1963,100,2026-01-21,2026-01-22,2026-01-28,5,SL,2020.5262500000001,1977.1455514125003,-0.02346999999999988,15.183823692805499,5280514930.0,0.27627118644067794
TREND,1963.T,1963,1963,100,2026-02-26,2026-02-27,2026-02-27,1,TP,2391.5820000000003,2447.694492675,0.02146249999999994,21.648967272662016,5280514930.0,0.3788135593220339
TREND,1965.T,1965,1965,100,2026-01-28,2026-01-29,2026-01-29,1,TP,7831.7300000000005,8015.481965125001,0.021462500000000162,132.98946209602727,1217593700.0,0.8983050847457628
TREND,1969.T,1969,1969,100,2026-01-20,2026-01-21,2026-01-23,3,TP,4607.9015,4716.0143889437495,0.02146249999999994,24.380567221845173,4585961435.0,0.41779661016949154
TREND,1969.T,1969,1969,100,2026-01-22,2026-01-23,2026-01-27,3,SL_GAP,4646.96,4543.175,-0.02433395596260779,16.020437577041257,4585961435.0,0.28728813559322036
TREND,1969.T,1969,1969,100,2026-02-13,2026-02-16,2026-02-16,1,SL,5256.873500000001,5144.008425955001,-0.02346999999999988,58.587367652938696,4585961435.0,0.6932203389830508
TREND,1980.T,1980,1980,100,2025-12-26,2025-12-29,2025-12-29,1,TP,2467.696,2525.5943174,0.02146249999999994,17.500916166672578,2349159670.0,0.3101694915254237
TREND,1980.T,1980,1980,100,2026-01-20,2026-01-21,2026-01-21,1,TP,2710.059,2773.6437592875,0.02146249999999994,34.51825236330736,2349159670.0,0.5245762711864407
TREND,1980.T,1980,1980,100,2026-01-26,2026-01-27,2026-01-30,4,SL,2724.08,2665.5940024,-0.02346999999999988,29.24214811659714,2349159670.0,0.47796610169491527
TREND,1980.T,1980,1980,100,2026-01-28,2026-01-29,2026-01-29,1,SL,2753.1235,2694.0139384550002,-0.02346999999999999,26.734648380111338,2349159670.0,0.4542372881355932
TREND,1980.T,1980,1980,100,2026-02-17,2026-02-18,2026-02-18,1,TP,3124.6800000000003,3197.9928045,0.02146249999999994,46.07812049799909,2349159670.0,0.6161016949152542
TREND,2002.T,2002,2002,100,2026-01-28,2026-01-29,2026-02-02,3,TP_GAP,1946.9160000000002,2009.9805000000001,0.030391998422119926,9.936966223215993,1987372617.5,0.1805084745762712
TREND,200A.T,200A,200A,100,2026-02-02,2026-02-03,2026-02-05,3,SL,3002.4970000000003,2938.0333894100004,-0.02346999999999999,59.087794075419865,1856195889.8,0.6966101694915254
TREND,2175.T,2175,2175,100,2026-01-30,2026-02-02,2026-02-02,1,TP,1596.391,1633.8463238375,0.02146249999999994,26.95224355458038,1034451405.0,0.45677966101694917
TREND,2175.T,2175,2175,100,2026-02-02,2026-02-03,2026-02-03,1,TP,1607.4075,1645.12129846875,0.02146249999999994,25.691066764729978,1034451405.0,0.43898305084745765
TREND,2175.T,2175,2175,100,2026-02-19,2026-02-20,2026-02-25,3,SL,1701.5485,1665.0162537050003,-0.02346999999999988,27.89081068547407,1034451405.0,0.46864406779661016
TREND,2212.T,2212,2212,100,2026-01-05,2026-01-06,2026-01-13,5,TIME,3306.953,3328.9990000000003,0.004666559821079998,9.108212055192535,2051883735.0,0.16101694915254236
TREND,2222.T,2222,2222,100,2026-02-16,2026-02-17,2026-02-24,5,SL,2013.51575,1970.2855668475001,-0.02346999999999999,15.78714951580296,1537714147.5,0.2847457627118644
TREND,2229.T,2229,2229,100,2026-01-23,2026-01-26,2026-01-29,4,SL,3059.5825,2993.893263725,-0.02346999999999999,14.72903366658243,1375651872.5,0.26949152542372884
TREND,2267.T,2267,2267,100,2026-02-18,2026-02-19,2026-02-26,5,TIME,2578.8625,2573.1345,-0.004221134317940576,12.089229947354447,4487095640.0,0.2245762711864407
TREND,2267.T,2267,2267,100,2026-02-19,2026-02-20,2026-02-24,2,TP,2573.855,2634.2440729375,0.02146249999999994,10.11286103246333,4487095640.0,0.18898305084745762
TREND,2269.T,2269,2269,100,2026-01-29,2026-01-30,2026-02-02,2,TP,3623.427,3708.4416559875003,0.02146249999999994,21.817138765110606,5169028195.0,0.3813559322033898
TREND,2282.T,2282,2282,100,2026-01-26,2026-01-27,2026-01-29,3,SL_GAP,6981.4565,6811.767000000001,-0.026305744796948805,26.417363230390368,3952144885.0,0.45
TREND,2327.T,2327,2327,100,2025-12-24,2025-12-25,2026-01-05,5,TIME,4456.675,4371.433,-0.021126815394885257,57.36978180868866,1485982120.0,0.690677966101695
TREND,2327.T,2327,2327,100,2026-01-05,2026-01-06,2026-01-13,5,TP,4392.579000000001,4495.6398847875,0.021462499999999718,60.1247075947004,1485982120.0,0.7067796610169491
TREND,2432.T,2432,2432,100,2026-01-05,2026-01-06,2026-01-13,5,TIME,2566.34375,2560.154,-0.0044118943535915705,13.016571262248958,6855481485.0,0.2423728813559322
TREND,2433.T,2433,2433,100,2025-12-30,2026-01-05,2026-01-07,3,TP,1166.7475000000002,1194.1223132187502,0.02146249999999994,1.9778470746053258,1182185172.5,0.038135593220338986
TREND,2433.T,2433,2433,100,2026-01-05,2026-01-06,2026-01-07,2,TP,1166.24675,1193.609814371875,0.02146249999999994,1.6108582238426012,1182185172.5,0.030508474576271188
TREND,2433.T,2433,2433,100,2026-01-16,2026-01-19,2026-01-21,3,SL,1196.7925,1171.097365025,-0.02346999999999999,4.065204394707343,1182185172.5,0.06694915254237288
TREND,247A.T,247A,247A,100,2025-12-25,2025-12-26,2025-12-26,1,TP,1583.3715000000002,1620.5213538187502,0.02146249999999994,1.1389067857657653,2217708265.0,0.027966101694915254
TREND,247A.T,247A,247A,100,2026-01-08,2026-01-09,2026-01-09,1,TP,1513.2665000000002,1548.77151525625,0.02146249999999994,9.635270485171443,2217708265.0,0.1711864406779661
TREND,2492.T,2492,2492,100,2026-01-06,2026-01-07,2026-01-07,1,TP,401.60150000000004,411.02407519375004,0.02146249999999994,5.081113924050635,1586858940.0,0.08050847457627118
TREND,2501.T,2501,2501,100,2026-01-30,2026-02-02,2026-02-05,4,TP,1645.4645,1684.07121083125,0.02146249999999994,4.35300221265125,2963113117.5,0.06864406779661017
TREND,2501.T,2501,2501,100,2026-02-18,2026-02-19,2026-02-19,1,TP,1727.5875,1768.12102171875,0.02146249999999994,18.01318344463094,2963113117.5,0.3177966101694915
TREND,2502.T,2502,2502,100,2026-02-12,2026-02-13,2026-02-19,5,TIME,1694.538,1691.459,-0.0038170144310720727,2.8696035522950276,13168953950.0,0.04915254237288136
TREND,2579.T,2579,2579,100,2026-01-23,2026-01-26,2026-01-30,5,TIME,3365.04,3424.855,0.01577542020302891,40.94746304601592,2794574630.0,0.5847457627118644
TREND,2579.T,2579,2579,100,2026-02-26,2026-02-27,2026-02-27,1,SL,4107.1515,4018.970957295,-0.02346999999999999,55.881873042044504,2794574630.0,0.6796610169491526
TREND,2585.T,2585,2585,100,2026-01-23,2026-01-26,2026-01-26,1,SL,1829.7405,1790.4559714650002,-0.02346999999999999,5.17905459477792,1306914850.0,0.08305084745762711
TREND,2593.T,2593,2593,100,2026-01-23,2026-01-26,2026-01-28,3,SL_GAP,3077.6095,2927.10275,-0.05090378392710315,10.587966346153861,1173489825.0,0.20084745762711864
TREND,2607.T,2607,2607,100,2026-01-14,2026-01-15,2026-01-15,1,TP,3879.811,3970.8410655875,0.02146249999999994,24.14132219229279,1590768435.0,0.41271186440677965
TREND,2607.T,2607,2607,100,2026-01-29,2026-01-30,2026-02-03,3,TP,3996.9865000000004,4090.7657957562506,0.02146249999999994,40.16488794487909,1590768435.0,0.5796610169491525
TREND,2607.T,2607,2607,100,2026-02-13,2026-02-16,2026-02-20,5,SL,4094.132,4006.23098596,-0.02346999999999999,32.9465680310772,1590768435.0,0.5152542372881356
TREND,2607.T,2607,2607,100,2026-02-16,2026-02-17,2026-02-20,4,SL,4095.1335000000004,4007.2109837550006,-0.02346999999999999,25.845144244050637,1590768435.0,0.4406779661016949
TREND,2644.T,2644,2644,100,2026-02-02,2026-02-03,2026-02-04,2,SL,3135.6965,3068.373096145,-0.02346999999999999,56.62743855202622,4482857862.5,0.6847457627118644
TREND,2644.T,2644,2644,100,2026-02-03,2026-02-04,2026-02-05,2,SL,3099.6425000000004,3033.0931755250003,-0.02346999999999999,54.58811017296505,4482857862.5,0.6728813559322034
TREND,2670.T,2670,2670,100,2026-02-16,2026-02-17,2026-02-20,4,SL,2617.42025,2561.2242372325,-0.023470000000000102,0.8651641731941856,1585738172.5,0.02457627118644068
TREND,268A.T,268A,268A,100,2026-01-09,2026-01-13,2026-01-13,1,SL,1231.845,1205.39728785,-0.02346999999999988,22.52420325147948,6275561255.0,0.39576271186440676
TREND,268A.T,268A,268A,100,2026-01-20,2026-01-21,2026-01-21,1,TP,1191.785,1219.7472555625002,0.021462500000000162,8.896952790551499,6275561255.0,0.15677966101694915
TREND,2737.T,2737,2737,100,2026-01-09,2026-01-13,2026-01-13,1,SL,13019.5,12739.971335000002,-0.02346999999999988,126.5712928828273,2456340550.0,0.8864406779661017
TREND,2768.T,2768,2768,100,2026-01-20,2026-01-21,2026-01-22,2,TP_GAP,5798.685,5942.0735,0.022727761552834735,96.1168785914604,18653046900.0,0.8254237288135593
TREND,2768.T,2768,2768,100,2026-01-26,2026-01-27,2026-02-02,5,SL,5600.388,5480.14766964,-0.023470000000000102,67.1324464225098,18653046900.0,0.7338983050847457
TREND,2768.T,2768,2768,100,2026-02-24,2026-02-25,2026-02-25,1,SL,6788.167,6642.42505451,-0.02346999999999999,80.38412471006504,18653046900.0,0.7728813559322034
TREND,276A.T,276A,276A,100,2026-02-10,2026-02-12,2026-02-12,1,TP,3935.8950000000004,4028.2409364375003,0.02146249999999994,104.07459384984031,2263699525.0,0.847457627118644
TREND,276A.T,276A,276A,100,2026-02-13,2026-02-16,2026-02-16,1,TP,4021.0225,4115.365740406251,0.021462500000000162,84.7925654932237,2263699525.0,0.7898305084745763
TREND,2782.T,2782,2782,100,2026-01-28,2026-01-29,2026-01-30,2,TP_GAP,3665.4900000000002,3754.36,0.022245053185249386,21.533595511738188,1080039525.0,0.3771186440677966
TREND,2801.T,2801,2801,100,2026-02-09,2026-02-10,2026-02-12,2,TP_GAP,1433.1465,1472.28825,0.025311757730280826,2.6047382423739074,5397499505.0,0.046610169491525424
TREND,2801.T,2801,2801,100,2026-02-10,2026-02-12,2026-02-18,5,TIME,1476.7117500000002,1478.7785000000001,-0.0006004377631585438,2.918577767779305,5397499505.0,0.05
TREND,2809.T,2809,2809,100,2026-02-17,2026-02-18,2026-02-25,5,TIME,4505.748500000001,4536.1855000000005,0.004755148450917625,20.93497642853936,1669718165.0,0.37033898305084745
TREND,285A.T,285A,285A,100,2026-02-02,2026-02-03,2026-02-03,1,TP,19989.940000000002,20458.95396725,0.02146249999999994,770.2792889761846,645969540275.0,0.9923728813559322
TREND,285A.T,285A,285A,100,2026-02-04,2026-02-05,2026-02-05,1,TP,19128.65,19577.455950625,0.02146249999999994,797.5383811505609,645969540275.0,0.9940677966101695
TREND,285A.T,285A,285A,100,2026-02-10,2026-02-12,2026-02-12,1,TP,19814.6775,20279.579370843752,0.02146249999999994,681.67407893168,645969540275.0,0.9898305084745763
TREND,285A.T,285A,285A,100,2026-02-20,2026-02-24,2026-02-24,1,TP,21206.7625,21704.32616515625,0.02146249999999994,665.8815710585709,645969540275.0,0.9889830508474576
TREND,285A.T,285A,285A,100,2026-02-27,2026-03-02,2026-03-02,1,TP,20731.050000000003,21217.452260625003,0.02146249999999994,503.2297318963214,645969540275.0,0.9830508474576272
TREND,2871.T,2871,2871,100,2026-01-23,2026-01-26,2026-01-30,5,TIME,1882.8200000000002,1909.132,0.011974782507090389,2.9328490824902045,3212129867.5,0.05084745762711865
TREND,2875.T,2875,2875,100,2026-02-16,2026-02-17,2026-02-18,2,TP,11907.835000000001,12187.2225786875,0.02146249999999994,95.78723127496363,4304434675.0,0.8245762711864407
TREND,2897.T,2897,2897,100,2025-12-24,2025-12-25,2026-01-05,5,TIME,2904.85075,2884.6665000000003,-0.008948463703341679,5.437644024507654,4772607815.0,0.08813559322033898
TREND,2897.T,2897,2897,100,2026-02-18,2026-02-19,2026-02-26,5,TIME,3237.8495000000003,3271.0860000000002,0.008264992242536186,30.63553144360356,4772607815.0,0.49745762711864405
TREND,290A.T,290A,290A,100,2026-02-13,2026-02-16,2026-02-16,1,SL,1211.815,1185.7973319500002,-0.02346999999999988,9.655662963218521,3262138820.0,0.17288135593220338
TREND,2914.T,2914,2914,100,2026-02-17,2026-02-18,2026-02-25,5,TP,5913.8575,6052.61138159375,0.02146249999999994,28.119937971269643,24065932535.0,0.4711864406779661
TREND,2914.T,2914,2914,100,2026-02-18,2026-02-19,2026-02-26,5,TIME,5959.9265000000005,6000.985000000001,0.004889095024913416,24.318748184135927,24065932535.0,0.41694915254237286
TREND,2962.T,2962,2962,100,2026-01-06,2026-01-07,2026-01-07,1,TP,400.6,409.99907750000006,0.021462500000000162,2.2278504633081337,1307443250.0,0.0423728813559322
TREND,2962.T,2962,2962,100,2026-01-20,2026-01-21,2026-01-21,1,TP,450.675,461.2489621875,0.02146249999999994,8.637630275411126,1307443250.0,0.15
TREND,2962.T,2962,2962,100,2026-02-24,2026-02-25,2026-02-25,1,TP,881.32,901.9979705,0.02146249999999994,45.83383735125472,1307443250.0,0.6127118644067797
TREND,2986.T,2986,2986,100,2026-01-21,2026-01-22,2026-01-23,2,TP,9133.68,9347.978967,0.02146249999999994,145.32552097172135,1646536350.0,0.9084745762711864
TREND,2986.T,2986,2986,100,2026-02-10,2026-02-12,2026-02-13,2,SL,10265.375,10044.97739875,-0.023470000000000102,172.6834687709874,1646536350.0,0.9228813559322034
TREND,2986.T,2986,2986,100,2026-02-16,2026-02-17,2026-02-17,1,SL,9814.7,9603.978391,-0.02346999999999999,110.568796488031,1646536350.0,0.8576271186440678
TREND,2986.T,2986,2986,100,2026-02-17,2026-02-18,2026-02-24,4,SL,9864.775000000001,9652.978280750001,-0.02346999999999999,92.6482755203173,1646536350.0,0.811864406779661
TREND,3003.T,3003,3003,100,2025-12-30,2026-01-05,2026-01-06,2,TP,1732.595,1773.2460101875,0.02146249999999994,5.769740819167758,4723312555.0,0.09322033898305085
TREND,3003.T,3003,3003,100,2026-01-21,2026-01-22,2026-01-28,5,SL_GAP,1782.1692500000001,1736.3915000000002,-0.027686533419875814,10.283961633747774,4723312555.0,0.1923728813559322
TREND,3003.T,3003,3003,100,2026-01-23,2026-01-26,2026-01-29,4,SL_GAP,1762.64,1724.4095,-0.02368934098851727,7.187531372971426,4723312555.0,0.1228813559322034
TREND,3003.T,3003,3003,100,2026-02-17,2026-02-18,2026-02-19,2,TP,1996.49025,2043.3329024906252,0.021462500000000162,19.204722446872612,4723312555.0,0.34067796610169493
TREND,3038.T,3038,3038,100,2026-01-29,2026-01-30,2026-02-05,5,TIME,3785.67,3782.318,-0.002885444320292028,-2.36526981914912,7733491495.0,0.006779661016949152
TREND,3086.T,3086,3086,100,2026-02-17,2026-02-18,2026-02-25,5,TP,2614.41575,2675.756479534375,0.02146249999999994,35.372317759325696,3972914670.0,0.5372881355932203
TREND,3086.T,3086,3086,100,2026-02-18,2026-02-19,2026-02-25,4,TP,2615.918,2677.293976075,0.02146249999999994,31.787790581080024,3972914670.0,0.5101694915254237
TREND,3099.T,3099,3099,100,2026-02-17,2026-02-18,2026-02-25,5,TP,2972.452,3042.1931550500003,0.02146249999999994,51.53159945388076,6920727655.0,0.652542372881356
TREND,3101.T,3101,3101,100,2026-01-21,2026-01-22,2026-01-28,5,TIME,1330.9935,1318.02,-0.011747230170545573,10.069352178439647,1402802625.0,0.18389830508474575
TREND,3103.T,3103,3103,100,2026-01-20,2026-01-21,2026-01-21,1,SL,341.5115,334.179248095,-0.023470000000000102,8.606370330843106,32891313830.0,0.14915254237288136
TREND,3103.T,3103,3103,100,2026-01-22,2026-01-23,2026-01-23,1,TP,353.52950000000004,361.82418589375004,0.02146249999999994,8.73296651959513,32891313830.0,0.15084745762711865
TREND,3103.T,3103,3103,100,2026-02-20,2026-02-24,2026-02-24,1,SL,1237.854,1211.27727462,-0.02346999999999999,103.34189161544596,32891313830.0,0.8457627118644068
TREND,3103.T,3103,3103,100,2026-02-24,2026-02-25,2026-02-25,1,SL,1379.0655000000002,1349.4569637150003,-0.02346999999999988,95.55827472083952,32891313830.0,0.823728813559322
TREND,3105.T,3105,3105,100,2026-01-05,2026-01-06,2026-01-09,4,TP,1325.986,1357.096946525,0.02146249999999994,8.163277251809083,2488368377.5,0.13559322033898305
TREND,3105.T,3105,3105,100,2026-01-21,2026-01-22,2026-01-28,5,TIME,1402.1000000000001,1374.43525,-0.021730939305327768,11.263714566753162,2488368377.5,0.21271186440677967
